postal_code,year,business_count
19348,2016,13
19348,2017,7
19348,2018,7
19348,2019,8
19348,2020,2
19348,2021,5
19353,2009,2
19353,2014,1
19355,2005,3
19355,2006,1
19355,2007,14
19355,2008,26
19355,2009,27
19355,2010,31
19355,2011,29
19355,2012,22
19355,2013,33
19355,2014,30
19355,2015,33
19355,2016,24
19355,2017,21
19355,2018,25
19355,2019,11
19355,2020,8
19355,2021,2
19357,2009,1
19357,2014,1
19357,2015,1
19357,2016,1
19372,2008,2
19372,2009,3
19372,2010,3
19372,2011,10
19372,2012,8
19372,2013,6
19372,2014,5
19372,2015,4
19372,2016,3
19372,2018,1
19373,2009,1
19373,2013,1
19373,2016,1
19373,2017,1
19374,2007,1
19374,2011,1
19374,2012,2
19374,2013,1
19374,2014,2
19374,2017,1
19374,2018,1
19375,2009,1
19375,2011,1
19380,2006,7
19380,2007,11
19380,2008,25
19380,2009,36
19380,2010,40
19380,2011,37
19380,2012,29
19380,2013,43
19380,2014,43
19380,2015,38
19380,2016,30
19380,2017,22
19380,2018,23
19380,2019,6
19380,2020,5
19380,2021,9
19381,2016,1
19381,2017,1
19382,2006,1
19382,2007,7
19382,2008,23
19382,2009,35
19382,2010,32
19382,2011,37
19382,2012,54
19382,2013,49
19382,2014,51
19382,2015,48
19382,2016,28
19382,2017,29
19382,2018,18
19382,2019,14
19382,2020,3
19382,2021,4
19383,2007,1
19383,2010,1
19383,2012,1
19383,2014,2
19395,2009,1
19395,2010,1
19399,2016,1
19399,2017,1
19401,2006,2
19401,2007,15
19401,2008,34
19401,2009,12
19401,2010,37
19401,2011,30
19401,2012,34
19401,2013,33
19401,2014,33
19401,2015,24
19401,2016,27
19401,2017,26
19401,2018,9
19401,2019,8
19401,2020,3
19401,2021,4
19403,2006,1
19403,2007,5
19403,2008,19
19403,2009,19
19403,2010,34
19403,2011,36
19403,2012,41
19403,2013,21
19403,2014,31
19403,2015,31
19403,2016,23
19403,2017,19
19403,2018,19
19403,2019,14
19403,2020,5
19403,2021,6
19404,2021,1
19405,2006,1
19405,2007,2
19405,2008,5
19405,2009,3
19405,2010,3
19405,2011,1
19405,2012,1
19405,2013,5
19405,2014,3
19405,2015,3
19405,2016,8
19405,2017,3
19405,2018,5
19405,2019,2
19405,2020,1
19406,2005,2
19406,2006,13
19406,2007,31
19406,2008,55
19406,2009,35
19406,2010,65
19406,2011,68
19406,2012,73
19406,2013,59
19406,2014,53
19406,2015,46
19406,2016,65
19406,2017,52
19406,2018,39
19406,2019,29
19406,2020,12
19406,2021,6
19407,2011,2
19407,2015,1
19409,2008,2
19409,2016,1
19421,2007,1
19422,2006,1
19422,2007,12
19422,2008,27
19422,2009,6
19422,2010,20
19422,2011,17
19422,2012,21
19422,2013,12
19422,2014,11
19422,2015,18
19422,2016,14
19422,2017,14
19422,2018,9
19422,2019,4
19422,2020,3
19422,2021,1
19423,2010,2
19423,2011,2
19423,2013,1
19423,2015,1
19423,2018,1
19425,2006,1
19425,2007,2
19425,2008,1
19425,2009,4
19425,2010,3
19425,2011,10
19425,2012,14
19425,2013,10
19425,2014,7
19425,2015,7
19425,2016,3
19425,2017,4
19425,2018,3
19425,2020,1
19425,2021,1
19426,2006,2
19426,2007,2
19426,2008,16
19426,2009,13
19426,2010,19
19426,2011,30
19426,2012,38
19426,2013,29
19426,2014,39
19426,2015,27
19426,2016,15
19426,2017,21
19426,2018,17
19426,2019,9
19426,2020,7
19426,2021,2
19428,2006,3
19428,2007,17
19428,2008,42
19428,2009,29
19428,2010,33
19428,2011,34
19428,2012,26
19428,2013,21
19428,2014,24
19428,2015,21
19428,2016,22
19428,2017,15
19428,2018,9
19428,2019,13
19428,2020,5
19428,2021,2
19430,2008,1
19430,2012,1
19432,2018,1
19435,2016,1
19436,2007,1
19436,2008,1
19437,2008,1
19438,2006,2
19438,2007,1
19438,2008,3
19438,2009,14
19438,2010,13
19438,2011,10
19438,2012,8
19438,2013,10
19438,2014,8
19438,2015,12
19438,2016,5
19438,2017,5
19438,2018,3
19438,2019,4
19438,2020,1
19438,2021,2
19440,2008,4
19440,2009,8
19440,2010,5
19440,2011,10
19440,2012,10
19440,2013,11
19440,2014,16
19440,2015,12
19440,2016,5
19440,2017,6
19440,2018,7
19440,2019,1
19440,2020,2
19442,2008,2
19442,2011,1
19442,2015,1
19442,2019,1
19443,2011,3
19443,2012,2
19443,2013,1
19443,2014,1
19443,2015,2
19443,2016,1
19444,2007,6
19444,2008,8
19444,2009,9
19444,2010,4
19444,2011,3
19444,2012,6
19444,2013,6
19444,2014,3
19444,2015,4
19444,2016,1
19444,2017,3
19444,2018,3
19444,2019,2
19444,2020,1
19445,2015,1
19446,2005,1
19446,2007,10
19446,2008,20
19446,2009,31
19446,2010,30
19446,2011,45
19446,2012,48
19446,2013,40
19446,2014,43
19446,2015,38
19446,2016,24
19446,2017,21
19446,2018,16
19446,2019,13
19446,2020,5
19446,2021,7
19450,2008,1
19450,2009,1
19450,2015,1
19453,2007,1
19453,2009,1
19453,2021,1
19454,2005,1
19454,2006,2
19454,2007,8
19454,2008,25
19454,2009,15
19454,2010,29
19454,2011,23
19454,2012,37
19454,2013,40
19454,2014,27
19454,2015,26
19454,2016,10
19454,2017,9
19454,2018,12
19454,2019,8
19454,2020,4
19454,2021,3
19456,2008,4
19456,2009,2
19456,2010,7
19456,2011,3
19456,2012,4
19456,2013,4
19456,2014,1
19456,2015,3
19456,2016,2
19456,2017,2
19456,2018,2
19456,2019,1
19457,2012,1
19457,2014,1
19457,2019,1
19460,2006,3
19460,2007,15
19460,2008,33
19460,2009,28
19460,2010,26
19460,2011,41
19460,2012,41
19460,2013,31
19460,2014,28
19460,2015,36
19460,2016,22
19460,2017,26
19460,2018,21
19460,2019,10
19460,2020,6
19460,2021,4
19462,2006,1
19462,2007,5
19462,2008,17
19462,2009,15
19462,2010,25
19462,2011,16
19462,2012,19
19462,2013,17
19462,2014,13
19462,2015,21
19462,2016,13
19462,2017,21
19462,2018,7
19462,2019,3
19462,2020,2
19462,2021,3
19464,2006,1
19464,2007,1
19464,2008,20
19464,2009,9
19464,2010,18
19464,2011,21
19464,2012,47
19464,2013,26
19464,2014,37
19464,2015,30
19464,2016,23
19464,2017,13
19464,2018,9
19464,2019,11
19464,2020,7
19464,2021,1
19465,2006,1
19465,2008,3
19465,2009,3
19465,2010,4
19465,2011,5
19465,2012,4
19465,2013,14
19465,2014,7
19465,2015,10
19465,2016,6
19465,2017,7
19465,2018,2
19465,2019,6
19465,2020,1
19468,2006,2
19468,2007,6
19468,2008,16
19468,2009,24
19468,2010,13
19468,2011,24
19468,2012,34
19468,2013,34
19468,2014,17
19468,2015,24
19468,2016,22
19468,2017,5
19468,2018,10
19468,2019,9
19468,2020,4
19468,2021,5
19470,2007,1
19470,2009,1
19470,2013,1
19472,2013,1
19472,2014,1
19473,2006,1
19473,2008,6
19473,2009,6
19473,2010,4
19473,2011,5
19473,2012,9
19473,2013,4
19473,2014,5
19473,2015,6
19473,2016,2
19473,2017,8
19473,2018,4
19473,2020,2
19473,2021,1
19474,2007,1
19474,2008,3
19474,2009,6
19474,2010,3
19474,2011,9
19474,2012,3
19474,2013,3
19474,2014,5
19474,2015,3
19474,2016,4
19474,2017,2
19474,2019,3
19474,2021,2
19475,2006,1
19475,2008,3
19475,2009,1
19475,2010,6
19475,2011,4
19475,2012,4
19475,2013,6
19475,2014,4
19475,2015,7
19475,2016,5
19475,2017,3
19475,2018,1
19475,2019,2
19475,2020,1
19475,2021,1
19477,2007,3
19477,2008,2
19477,2009,2
19477,2010,8
19477,2011,2
19477,2012,3
19477,2013,4
19477,2014,2
19477,2018,4
19481,2007,1
19481,2010,1
19481,2013,1
19482,2016,1
19486,2007,1
19486,2010,1
19486,2011,1
19486,2015,1
19487,2008,3
19488,2017,1
19490,2006,1
19490,2007,1
19490,2009,1
19490,2014,2
19490,2015,1
19490,2016,1
19492,2010,2
19492,2011,1
19492,2012,1
19492,2014,1
19492,2015,1
19492,2016,1
19492,2020,1
19504,2016,1
19508,2016,1
19512,2008,1
19512,2009,3
19512,2010,3
19512,2011,5
19512,2012,7
19512,2013,5
19512,2014,2
19512,2015,3
19512,2016,4
19512,2017,1
19512,2018,2
19512,2019,2
19518,2015,1
19520,2007,1
19520,2008,1
19520,2009,1
19520,2015,1
19525,2007,1
19525,2008,2
19525,2009,3
19525,2010,6
19525,2011,2
19525,2012,5
19525,2013,5
19525,2014,11
19525,2015,7
19525,2016,5
19525,2017,2
19525,2018,2
19525,2019,2
19545,2013,1
19548,2008,1
19603,2018,1
19701,2010,1
19701,2011,1
19701,2012,1
19701,2013,1
19701,2015,1
19702,2007,4
19702,2008,5
19702,2009,7
19702,2010,15
19702,2011,16
19702,2012,16
19702,2013,20
19702,2014,9
19702,2015,14
19702,2016,12
19702,2017,12
19702,2018,15
19702,2019,5
19702,2020,3
19702,2021,1
19703,2007,2
19703,2008,3
19703,2009,4
19703,2010,6
19703,2011,9
19703,2012,5
19703,2013,8
19703,2014,4
19703,2015,5
19703,2016,5
19703,2017,3
19703,2018,1
19703,2019,1
19703,2020,2
19703,2021,1
19707,2007,2
19707,2008,4
19707,2009,6
19707,2010,9
19707,2011,12
19707,2012,8
19707,2013,11
19707,2014,9
19707,2015,13
19707,2016,5
19707,2017,1
19707,2018,3
19707,2020,1
19710,2007,1
19710,2011,1
19710,2012,1
19710,2015,1
19711,2007,2
19711,2008,2
19711,2009,3
19711,2010,7
19711,2011,9
19711,2012,8
19711,2013,8
19711,2014,11
19711,2015,6
19711,2016,10
19711,2017,4
19711,2018,1
19711,2019,3
19713,2007,7
19713,2008,4
19713,2009,12
19713,2010,18
19713,2011,15
19713,2012,15
19713,2013,8
19713,2014,9
19713,2015,13
19713,2016,11
19713,2017,8
19713,2018,11
19713,2019,9
19713,2020,2
19713,2021,4
19717,2012,1
19718,2010,1
19720,2007,2
19720,2008,12
19720,2009,12
19720,2010,28
19720,2011,19
19720,2012,24
19720,2013,28
19720,2014,34
19720,2015,17
19720,2016,10
19720,2017,12
19720,2018,14
19720,2019,6
19720,2020,3
19720,2021,2
19725,2007,1
19725,2012,1
19725,2014,1
19735,2007,1
19736,2009,1
19736,2016,1
19801,2006,2
19801,2007,9
19801,2008,8
19801,2009,26
19801,2010,30
19801,2011,20
19801,2012,18
19801,2013,25
19801,2014,17
19801,2015,24
19801,2016,16
19801,2017,12
19801,2018,18
19801,2019,23
19801,2020,8
19801,2021,3
19802,2007,1
19802,2008,1
19802,2009,3
19802,2010,6
19802,2012,9
19802,2013,1
19802,2014,5
19802,2015,6
19802,2016,5
19802,2017,3
19802,2018,2
19802,2019,2
19802,2020,1
19802,2021,1
19803,2006,2
19803,2007,9
19803,2008,17
19803,2009,36
19803,2010,33
19803,2011,30
19803,2012,22
19803,2013,22
19803,2014,18
19803,2015,22
19803,2016,18
19803,2017,5
19803,2018,11
19803,2019,7
19803,2020,9
19803,2021,4
19804,2007,1
19804,2008,2
19804,2009,7
19804,2010,9
19804,2011,9
19804,2012,6
19804,2013,12
19804,2014,15
19804,2015,6
19804,2016,10
19804,2017,8
19804,2018,7
19804,2019,2
19805,2006,1
19805,2007,8
19805,2008,6
19805,2009,13
19805,2010,11
19805,2011,17
19805,2012,18
19805,2013,25
19805,2014,13
19805,2015,24
19805,2016,5
19805,2017,8
19805,2018,8
19805,2019,6
19805,2020,1
19805,2021,2
19806,2006,1
19806,2007,5
19806,2008,5
19806,2009,15
19806,2010,15
19806,2011,16
19806,2012,6
19806,2013,11
19806,2014,3
19806,2015,13
19806,2016,6
19806,2017,3
19806,2018,2
19806,2019,4
19806,2020,5
19806,2021,1
19807,2007,1
19807,2008,2
19807,2009,7
19807,2010,6
19807,2011,9
19807,2012,3
19807,2013,6
19807,2014,6
19807,2015,4
19807,2016,2
19807,2017,2
19807,2019,1
19807,2021,1
19808,2007,4
19808,2008,8
19808,2009,20
19808,2010,24
19808,2011,18
19808,2012,29
19808,2013,31
19808,2014,33
19808,2015,31
19808,2016,22
19808,2017,15
19808,2018,20
19808,2019,9
19808,2020,4
19808,2021,3
19809,2007,6
19809,2008,3
19809,2009,9
19809,2010,9
19809,2011,9
19809,2012,8
19809,2013,12
19809,2014,7
19809,2015,6
19809,2016,5
19809,2018,1
19809,2019,2
19809,2020,2
19810,2007,6
19810,2008,9
19810,2009,17
19810,2010,8
19810,2011,20
19810,2012,24
19810,2013,17
19810,2014,16
19810,2015,12
19810,2016,13
19810,2017,6
19810,2018,6
19810,2019,4
19850,2009,1
19850,2010,1
19850,2015,1
19874,2016,1
19884,2012,1
19895,2012,1
19901,2020,1
20781,2012,1
28217,2014,1
28607,2014,1
28801,2019,1
30129,2013,1
32246,2018,1
32514,2014,1
32703,2019,1
32709,2008,1
32711,2017,1
32904,2011,1
33037,2013,1
33067,2016,1
33069,2015,1
33371,2014,1
33483,2016,1
33503,2009,1
33503,2019,1
33508,2012,1
33508,2016,1
33510,2008,1
33510,2009,5
33510,2010,6
33510,2011,4
33510,2012,17
33510,2013,8
33510,2014,10
33510,2015,9
33510,2016,9
33510,2017,9
33510,2018,5
33510,2019,6
33510,2020,5
33510,2021,3
33511,2006,16
33511,2007,13
33511,2008,16
33511,2009,56
33511,2010,59
33511,2011,88
33511,2012,69
33511,2013,111
33511,2014,132
33511,2015,106
33511,2016,71
33511,2017,73
33511,2018,45
33511,2019,45
33511,2020,23
33511,2021,17
33524,2014,1
33525,2009,1
33525,2011,1
33525,2012,1
33525,2013,4
33525,2015,3
33525,2018,1
33525,2020,2
33527,2011,1
33527,2012,3
33527,2013,2
33527,2014,8
33527,2015,7
33527,2016,4
33527,2017,2
33527,2018,2
33527,2021,1
33534,2009,1
33534,2012,3
33534,2013,4
33534,2014,4
33534,2015,9
33534,2016,7
33534,2017,7
33534,2018,3
33534,2019,8
33534,2020,6
33540,2011,1
33540,2014,1
33540,2019,2
33541,2009,2
33541,2010,2
33541,2011,4
33541,2012,2
33541,2013,5
33541,2014,5
33541,2015,3
33541,2016,4
33541,2017,3
33541,2018,1
33541,2019,2
33542,2007,2
33542,2008,1
33542,2009,2
33542,2010,3
33542,2011,8
33542,2012,7
33542,2013,10
33542,2014,8
33542,2015,11
33542,2016,16
33542,2017,9
33542,2018,6
33542,2019,8
33542,2020,3
33543,2006,4
33543,2007,2
33543,2008,4
33543,2009,6
33543,2010,8
33543,2011,13
33543,2012,15
33543,2013,27
33543,2014,18
33543,2015,24
33543,2016,17
33543,2017,21
33543,2018,14
33543,2019,19
33543,2020,4
33543,2021,4
33544,2006,2
33544,2007,2
33544,2008,6
33544,2009,4
33544,2010,17
33544,2011,27
33544,2012,30
33544,2013,58
33544,2014,46
33544,2015,39
33544,2016,39
33544,2017,16
33544,2018,22
33544,2019,14
33544,2020,16
33544,2021,9
33545,2008,1
33545,2011,5
33545,2012,1
33545,2013,3
33545,2014,4
33545,2015,4
33545,2016,3
33545,2017,3
33545,2018,5
33545,2019,2
33545,2020,1
33545,2021,1
33547,2008,2
33547,2009,4
33547,2010,5
33547,2011,6
33547,2012,5
33547,2013,7
33547,2014,8
33547,2015,8
33547,2016,6
33547,2017,7
33547,2018,7
33547,2019,3
33547,2020,3
33548,2006,1
33548,2007,1
33548,2008,1
33548,2009,2
33548,2010,5
33548,2011,8
33548,2012,5
33548,2013,12
33548,2014,12
33548,2015,7
33548,2016,11
33548,2017,12
33548,2018,6
33548,2019,6
33548,2020,4
33548,2021,3
33549,2007,1
33549,2008,1
33549,2009,2
33549,2010,9
33549,2011,19
33549,2012,21
33549,2013,19
33549,2014,26
33549,2015,27
33549,2016,24
33549,2017,14
33549,2018,16
33549,2019,10
33549,2020,9
33549,2021,4
33551,2015,1
33556,2007,1
33556,2008,2
33556,2009,1
33556,2010,4
33556,2011,7
33556,2012,11
33556,2013,15
33556,2014,11
33556,2015,18
33556,2016,14
33556,2017,13
33556,2018,9
33556,2019,12
33556,2020,12
33556,2021,5
33558,2007,1
33558,2008,1
33558,2009,2
33558,2010,5
33558,2011,5
33558,2012,13
33558,2013,13
33558,2014,13
33558,2015,18
33558,2016,12
33558,2017,11
33558,2018,10
33558,2019,9
33558,2020,4
33558,2021,3
33559,2008,1
33559,2009,5
33559,2010,1
33559,2011,10
33559,2012,12
33559,2013,12
33559,2014,18
33559,2015,25
33559,2016,22
33559,2017,25
33559,2018,21
33559,2019,25
33559,2020,18
33559,2021,5
33563,2007,1
33563,2008,4
33563,2009,7
33563,2010,4
33563,2011,15
33563,2012,13
33563,2013,18
33563,2014,17
33563,2015,29
33563,2016,19
33563,2017,15
33563,2018,13
33563,2019,15
33563,2020,5
33565,2009,2
33565,2010,1
33565,2011,2
33565,2012,2
33565,2013,2
33565,2014,2
33565,2015,1
33565,2016,4
33565,2017,1
33566,2010,6
33566,2011,2
33566,2012,4
33566,2013,6
33566,2014,7
33566,2015,12
33566,2016,3
33566,2017,4
33566,2018,3
33566,2019,2
33566,2020,2
33566,2021,1
33567,2010,1
33567,2013,2
33567,2014,4
33567,2015,1
33567,2016,1
33567,2017,2
33567,2019,1
33567,2021,1
33568,2010,1
33568,2012,1
33568,2014,1
33568,2015,2
33568,2019,1
33569,2006,1
33569,2008,4
33569,2009,9
33569,2010,2
33569,2011,8
33569,2012,19
33569,2013,10
33569,2014,16
33569,2015,12
33569,2016,15
33569,2017,13
33569,2018,12
33569,2019,7
33569,2020,8
33569,2021,4
33570,2007,1
33570,2008,1
33570,2009,2
33570,2010,7
33570,2011,5
33570,2012,9
33570,2013,15
33570,2014,11
33570,2015,19
33570,2016,19
33570,2017,7
33570,2018,10
33570,2019,5
33570,2020,2
33570,2021,4
33572,2007,2
33572,2008,2
33572,2009,2
33572,2010,4
33572,2011,9
33572,2012,8
33572,2013,12
33572,2014,20
33572,2015,14
33572,2016,15
33572,2017,12
33572,2018,9
33572,2019,7
33572,2020,6
33572,2021,2
33573,2007,1
33573,2010,2
33573,2011,4
33573,2012,11
33573,2013,9
33573,2014,10
33573,2015,13
33573,2016,6
33573,2017,7
33573,2018,4
33573,2020,3
33573,2021,1
33574,2012,1
33574,2013,1
33576,2007,1
33576,2009,3
33576,2011,2
33576,2012,1
33576,2013,1
33576,2014,2
33576,2015,4
33576,2018,1
33576,2019,1
33578,2006,1
33578,2007,1
33578,2008,1
33578,2009,12
33578,2010,9
33578,2011,17
33578,2012,35
33578,2013,40
33578,2014,47
33578,2015,48
33578,2016,33
33578,2017,47
33578,2018,34
33578,2019,28
33578,2020,24
33578,2021,11
33579,2009,1
33579,2010,1
33579,2011,9
33579,2012,4
33579,2013,7
33579,2014,6
33579,2015,8
33579,2016,3
33579,2017,8
33579,2018,1
33579,2019,10
33579,2020,7
33579,2021,3
33583,2016,1
33584,2007,1
33584,2008,2
33584,2009,2
33584,2010,3
33584,2011,4
33584,2012,9
33584,2013,17
33584,2014,16
33584,2015,16
33584,2016,11
33584,2017,10
33584,2018,7
33584,2019,5
33584,2020,2
33584,2021,2
33586,2013,1
33588,2016,1
33588,2017,1
33592,2009,1
33592,2010,1
33592,2011,2
33592,2012,2
33592,2013,1
33592,2014,8
33592,2015,9
33592,2016,2
33592,2017,3
33592,2018,3
33592,2021,1
33594,2008,1
33594,2009,3
33594,2010,7
33594,2011,8
33594,2012,12
33594,2013,18
33594,2014,23
33594,2015,16
33594,2016,8
33594,2017,6
33594,2018,6
33594,2019,7
33594,2020,2
33594,2021,2
33595,2015,1
33596,2007,1
33596,2008,1
33596,2009,12
33596,2010,4
33596,2011,16
33596,2012,10
33596,2013,18
33596,2014,17
33596,2015,21
33596,2016,16
33596,2017,15
33596,2018,17
33596,2019,5
33596,2020,9
33598,2011,4
33598,2012,4
33598,2013,1
33598,2015,4
33598,2016,5
33598,2017,2
33598,2019,1
33598,2020,3
33598,2021,1
33601,2009,1
33601,2012,3
33601,2013,3
33601,2014,2
33601,2015,4
33601,2016,3
33601,2017,2
33601,2018,3
33601,2020,4
33601,2021,1
33602,2006,12
33602,2007,13
33602,2008,19
33602,2009,22
33602,2010,32
33602,2011,46
33602,2012,48
33602,2013,52
33602,2014,68
33602,2015,79
33602,2016,44
33602,2017,42
33602,2018,65
33602,2019,46
33602,2020,37
33602,2021,25
33603,2006,2
33603,2008,2
33603,2009,12
33603,2010,7
33603,2011,13
33603,2012,12
33603,2013,29
33603,2014,20
33603,2015,33
33603,2016,18
33603,2017,12
33603,2018,11
33603,2019,11
33603,2020,9
33604,2006,6
33604,2007,3
33604,2008,6
33604,2009,8
33604,2010,10
33604,2011,25
33604,2012,29
33604,2013,39
33604,2014,41
33604,2015,28
33604,2016,27
33604,2017,29
33604,2018,26
33604,2019,20
33604,2020,10
33604,2021,8
33605,2005,2
33605,2006,11
33605,2007,15
33605,2008,16
33605,2009,21
33605,2010,20
33605,2011,19
33605,2012,29
33605,2013,30
33605,2014,38
33605,2015,43
33605,2016,20
33605,2017,25
33605,2018,10
33605,2019,16
33605,2020,15
33605,2021,6
33606,2005,2
33606,2006,11
33606,2007,7
33606,2008,25
33606,2009,24
33606,2010,25
33606,2011,39
33606,2012,38
33606,2013,61
33606,2014,55
33606,2015,55
33606,2016,37
33606,2017,36
33606,2018,33
33606,2019,30
33606,2020,16
33606,2021,16
33607,2005,1
33607,2006,28
33607,2007,19
33607,2008,18
33607,2009,44
33607,2010,41
33607,2011,67
33607,2012,75
33607,2013,71
33607,2014,74
33607,2015,85
33607,2016,83
33607,2017,53
33607,2018,50
33607,2019,45
33607,2020,15
33607,2021,26
33607,2022,1
33608,2013,1
33609,2006,13
33609,2007,9
33609,2008,21
33609,2009,28
33609,2010,24
33609,2011,72
33609,2012,70
33609,2013,80
33609,2014,70
33609,2015,76
33609,2016,48
33609,2017,34
33609,2018,38
33609,2019,30
33609,2020,23
33609,2021,7
33610,2006,1
33610,2007,2
33610,2008,4
33610,2009,9
33610,2010,10
33610,2011,15
33610,2012,21
33610,2013,27
33610,2014,24
33610,2015,29
33610,2016,28
33610,2017,14
33610,2018,15
33610,2019,12
33610,2020,10
33610,2021,2
33611,2006,3
33611,2007,4
33611,2008,6
33611,2009,11
33611,2010,20
33611,2011,42
33611,2012,56
33611,2013,35
33611,2014,50
33611,2015,49
33611,2016,35
33611,2017,29
33611,2018,23
33611,2019,23
33611,2020,11
33611,2021,16
33612,2006,14
33612,2007,4
33612,2008,26
33612,2009,24
33612,2010,37
33612,2011,44
33612,2012,62
33612,2013,73
33612,2014,59
33612,2015,59
33612,2016,54
33612,2017,39
33612,2018,32
33612,2019,34
33612,2020,15
33612,2021,5
33613,2006,4
33613,2007,2
33613,2008,5
33613,2009,13
33613,2010,11
33613,2011,21
33613,2012,22
33613,2013,35
33613,2014,33
33613,2015,34
33613,2016,23
33613,2017,30
33613,2018,26
33613,2019,13
33613,2020,6
33613,2021,2
33614,2006,4
33614,2007,5
33614,2008,12
33614,2009,12
33614,2010,19
33614,2011,37
33614,2012,40
33614,2013,53
33614,2014,57
33614,2015,58
33614,2016,43
33614,2017,33
33614,2018,24
33614,2019,20
33614,2020,14
33614,2021,7
33615,2006,1
33615,2007,2
33615,2008,6
33615,2009,23
33615,2010,7
33615,2011,19
33615,2012,28
33615,2013,38
33615,2014,52
33615,2015,38
33615,2016,28
33615,2017,19
33615,2018,26
33615,2019,19
33615,2020,10
33615,2021,5
33616,2007,1
33616,2008,1
33616,2009,1
33616,2011,4
33616,2012,2
33616,2013,4
33616,2014,3
33616,2015,9
33616,2016,4
33616,2017,4
33616,2018,1
33616,2021,1
33617,2006,5
33617,2007,5
33617,2008,9
33617,2009,26
33617,2010,25
33617,2011,25
33617,2012,32
33617,2013,27
33617,2014,29
33617,2015,29
33617,2016,38
33617,2017,27
33617,2018,20
33617,2019,16
33617,2020,20
33617,2021,4
33618,2006,11
33618,2007,12
33618,2008,13
33618,2009,18
33618,2010,39
33618,2011,57
33618,2012,49
33618,2013,89
33618,2014,62
33618,2015,65
33618,2016,51
33618,2017,44
33618,2018,39
33618,2019,23
33618,2020,14
33618,2021,12
33619,2006,1
33619,2007,1
33619,2008,3
33619,2009,14
33619,2010,16
33619,2011,21
33619,2012,33
33619,2013,40
33619,2014,50
33619,2015,59
33619,2016,42
33619,2017,33
33619,2018,24
33619,2019,21
33619,2020,14
33619,2021,8
33620,2008,3
33620,2009,1
33620,2010,1
33620,2012,1
33620,2013,1
33620,2016,1
33620,2018,1
33621,2011,1
33621,2012,1
33621,2013,1
33621,2014,2
33621,2015,4
33621,2017,1
33622,2014,1
33623,2007,1
33623,2013,1
33623,2014,1
33623,2016,1
33624,2006,1
33624,2007,2
33624,2008,1
33624,2009,5
33624,2010,5
33624,2011,19
33624,2012,19
33624,2013,27
33624,2014,24
33624,2015,12
33624,2016,13
33624,2017,26
33624,2018,17
33624,2019,10
33624,2020,9
33624,2021,3
33625,2006,2
33625,2007,1
33625,2008,6
33625,2009,9
33625,2010,11
33625,2011,15
33625,2012,31
33625,2013,45
33625,2014,38
33625,2015,32
33625,2016,15
33625,2017,22
33625,2018,15
33625,2019,13
33625,2020,5
33625,2021,4
33626,2006,1
33626,2007,3
33626,2008,3
33626,2009,12
33626,2010,24
33626,2011,38
33626,2012,34
33626,2013,40
33626,2014,35
33626,2015,35
33626,2016,25
33626,2017,24
33626,2018,16
33626,2019,11
33626,2020,7
33626,2021,7
33627,2016,1
33629,2005,1
33629,2006,5
33629,2007,8
33629,2008,9
33629,2009,26
33629,2010,33
33629,2011,72
33629,2012,48
33629,2013,51
33629,2014,51
33629,2015,52
33629,2016,37
33629,2017,37
33629,2018,29
33629,2019,16
33629,2020,18
33629,2021,5
33630,2006,1
33630,2014,1
33630,2017,1
33631,2012,1
33631,2018,1
33634,2006,1
33634,2007,1
33634,2008,5
33634,2009,24
33634,2010,14
33634,2011,14
33634,2012,33
33634,2013,40
33634,2014,36
33634,2015,37
33634,2016,23
33634,2017,21
33634,2018,18
33634,2019,10
33634,2020,10
33634,2021,4
33635,2006,1
33635,2008,2
33635,2009,1
33635,2010,4
33635,2011,11
33635,2012,18
33635,2013,14
33635,2014,11
33635,2015,13
33635,2016,10
33635,2017,9
33635,2018,6
33635,2019,13
33635,2020,6
33635,2021,4
33637,2009,5
33637,2010,9
33637,2011,7
33637,2012,5
33637,2013,6
33637,2014,7
33637,2015,9
33637,2016,8
33637,2017,7
33637,2018,5
33637,2019,4
33637,2020,5
33637,2021,1
33643,2012,1
33646,2014,1
33647,2006,8
33647,2008,11
33647,2009,5
33647,2010,22
33647,2011,42
33647,2012,34
33647,2013,57
33647,2014,53
33647,2015,47
33647,2016,34
33647,2017,24
33647,2018,19
33647,2019,23
33647,2020,27
33647,2021,7
33647,2022,1
33670,2015,1
33672,2014,1
33672,2018,1
33674,2018,1
33677,2012,1
33677,2016,1
33679,2014,1
33680,2012,1
33681,2013,1
33681,2014,1
33681,2016,1
33688,2020,1
33689,2006,1
33689,2007,4
33689,2008,3
33689,2015,1
33689,2016,1
33694,2013,1
33694,2017,1
33701,2005,1
33701,2006,11
33701,2007,20
33701,2008,27
33701,2009,39
33701,2010,35
33701,2011,45
33701,2012,54
33701,2013,63
33701,2014,64
33701,2015,67
33701,2016,41
33701,2017,50
33701,2018,66
33701,2019,30
33701,2020,29
33701,2021,25
33702,2007,4
33702,2008,5
33702,2009,15
33702,2010,10
33702,2011,21
33702,2012,27
33702,2013,47
33702,2014,29
33702,2015,37
33702,2016,21
33702,2017,13
33702,2018,14
33702,2019,16
33702,2020,9
33702,2021,3
33703,2006,1
33703,2008,3
33703,2009,7
33703,2010,6
33703,2011,17
33703,2012,20
33703,2013,21
33703,2014,12
33703,2015,19
33703,2016,15
33703,2017,11
33703,2018,11
33703,2019,5
33703,2020,3
33703,2021,3
33704,2006,1
33704,2007,5
33704,2008,15
33704,2009,9
33704,2010,9
